ID,UID,SITE_ID,DATE_COL,LAT_DD,LON_DD,VISIT_NO,TAXA_ID,TARGET_TAXON,TOTAL_300,IS_DISTINCT_300,PHYLUM,CLASS,ORDER,TRIBE,FAMILY,SUBFAMILY,GENUS,FFG,HABIT,PTV,PUBLICATION_DATE
1953,2010582,NLA17_CT-10006,25-Jul-17,41.95109,-73.46631,1,190,SIALIS,1,1,ARTHROPODA,INSECTA,MEGALOPTERA,SIALIDAE,,,SIALIS,PR,BU,4,4/26/2021
2002,2010727,NLA17_CT-10004,14-Aug-17,41.67757,-73.1447,1,190,SIALIS,,,ARTHROPODA,INSECTA,MEGALOPTERA,SIALIDAE,,,SIALIS,PR,BU,4,4/26/2021
160,2007878,NLA06608-0582,7/19/2007,41.80079367,-72.52468392,1,527,SIMULIUM,1,1,ARTHROPODA,INSECTA,DIPTERA,SIMULIINI,SIMULIIDAE,SIMULIINAE,SIMULIUM,CF,CN,5.7,8/9/2016
34,2007739,NLA06608-0326,8/16/2007,41.35719487,-72.04012641,1,93,SLAVINA,7,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,SLAVINA,CG,,6.7,8/9/2016
133,2007878,NLA06608-0582,7/19/2007,41.80079367,-72.52468392,1,93,SLAVINA,1,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,SLAVINA,CG,,6.7,8/9/2016
661,2007696,NLA06608-0242,8/2/2007,41.56832304,-71.91051169,1,93,SLAVINA,,,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,SLAVINA,CG,,6.7,8/9/2016
1055,7091,NLA12_CT-104,7/11/2012,41.95084399,-71.9511164,1,93,SLAVINA,,,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,SLAVINA,CG,,6.7,8/23/2016
1637,2010234,NLA17_CT-10005,13-Jun-17,41.84052,-72.10979,1,93,SLAVINA,1,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,SLAVINA,CG,,6.7,4/26/2021
1672,2010341,NLA17_CT-10001,22-Jun-17,41.92421,-72.21896,1,93,SLAVINA,1,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,SLAVINA,CG,,6.7,4/26/2021
1722,2010342,NLA17_CT-HP001,21-Jun-17,41.409888,-72.528337,1,93,SLAVINA,3,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,SLAVINA,CG,,6.7,4/26/2021
1771,2010349,NLA17_CT-10003,26-Jun-17,41.88112,-73.03985,1,93,SLAVINA,1,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,SLAVINA,CG,,6.7,4/26/2021
1919,2010457,NLA17_CT-10023,12-Jul-17,41.5081,-71.87569,1,93,SLAVINA,8,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,SLAVINA,CG,,6.7,4/26/2021
1951,2010582,NLA17_CT-10006,25-Jul-17,41.95109,-73.46631,1,93,SLAVINA,2,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,SLAVINA,CG,,6.7,4/26/2021
2177,2010841,NLA17_CT-10005,31-Aug-17,41.84052,-72.10979,2,93,SLAVINA,2,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,SLAVINA,CG,,6.7,4/26/2021
903,6689,NLA12_CT-101,6/20/2012,41.92395129,-72.21958455,1,106,SPHAERIIDAE,38,1,MOLLUSCA,BIVALVIA,VENEROIDA,,SPHAERIIDAE,,,,,,8/23/2016
972,6813,NLA12_CT-115,6/26/2012,41.71185606,-72.32903222,1,106,SPHAERIIDAE,1,1,MOLLUSCA,BIVALVIA,VENEROIDA,,SPHAERIIDAE,,,,,,8/23/2016
1009,6854,NLA12_CT-102,6/28/2012,41.8811168,-73.03985488,1,106,SPHAERIIDAE,18,1,MOLLUSCA,BIVALVIA,VENEROIDA,,SPHAERIIDAE,,,,,,8/23/2016
1149,7450,NLA12_CT-107,7/25/2012,41.3389906,-72.48613163,1,106,SPHAERIIDAE,3,1,MOLLUSCA,BIVALVIA,VENEROIDA,,SPHAERIIDAE,,,,,,8/23/2016
1236,7582,NLA12_CT-126,8/1/2012,41.84051817,-72.10979305,1,106,SPHAERIIDAE,2,1,MOLLUSCA,BIVALVIA,VENEROIDA,,SPHAERIIDAE,,,,,,8/23/2016
1295,7800,NLA12_CT-103,8/9/2012,41.67757315,-73.14469782,1,106,SPHAERIIDAE,1,1,MOLLUSCA,BIVALVIA,VENEROIDA,,SPHAERIIDAE,,,,,,8/23/2016
1321,7953,NLA12_CT-108,8/15/2012,41.65348504,-73.20748141,1,106,SPHAERIIDAE,16,1,MOLLUSCA,BIVALVIA,VENEROIDA,,SPHAERIIDAE,,,,,,8/23/2016
1420,8298,NLA12_CT-101,8/29/2012,41.92395129,-72.21958455,2,106,SPHAERIIDAE,21,1,MOLLUSCA,BIVALVIA,VENEROIDA,,SPHAERIIDAE,,,,,,8/23/2016
1515,8500,NLA12_CT-105,9/12/2012,41.89704559,-73.44712926,1,106,SPHAERIIDAE,2,1,MOLLUSCA,BIVALVIA,VENEROIDA,,SPHAERIIDAE,,,,,,8/23/2016
1624,2010234,NLA17_CT-10005,13-Jun-17,41.84052,-72.10979,1,106,SPHAERIIDAE,4,1,MOLLUSCA,BIVALVIA,VENEROIDA,SPHAERIIDAE,,,,,,,4/26/2021
1686,2010341,NLA17_CT-10001,22-Jun-17,41.92421,-72.21896,1,106,SPHAERIIDAE,8,1,MOLLUSCA,BIVALVIA,VENEROIDA,SPHAERIIDAE,,,,,,,4/26/2021
1738,2010342,NLA17_CT-HP001,21-Jun-17,41.409888,-72.528337,1,106,SPHAERIIDAE,8,1,MOLLUSCA,BIVALVIA,VENEROIDA,SPHAERIIDAE,,,,,,,4/26/2021
1780,2010349,NLA17_CT-10003,26-Jun-17,41.88112,-73.03985,1,106,SPHAERIIDAE,21,1,MOLLUSCA,BIVALVIA,VENEROIDA,SPHAERIIDAE,,,,,,,4/26/2021
1866,2010412,NLA17_CT-10021,6-Jul-17,41.8576,-72.29784,1,106,SPHAERIIDAE,36,1,MOLLUSCA,BIVALVIA,VENEROIDA,SPHAERIIDAE,,,,,,,4/26/2021
1907,2010457,NLA17_CT-10023,12-Jul-17,41.5081,-71.87569,1,106,SPHAERIIDAE,1,1,MOLLUSCA,BIVALVIA,VENEROIDA,SPHAERIIDAE,,,,,,,4/26/2021
1965,2010582,NLA17_CT-10006,25-Jul-17,41.95109,-73.46631,1,106,SPHAERIIDAE,3,1,MOLLUSCA,BIVALVIA,VENEROIDA,SPHAERIIDAE,,,,,,,4/26/2021
2033,2010727,NLA17_CT-10004,14-Aug-17,41.67757,-73.1447,1,106,SPHAERIIDAE,1,1,MOLLUSCA,BIVALVIA,VENEROIDA,SPHAERIIDAE,,,,,,,4/26/2021
2092,2010774,NLA17_CT-10002,17-Aug-17,42.02182,-73.48257,1,106,SPHAERIIDAE,,,MOLLUSCA,BIVALVIA,VENEROIDA,SPHAERIIDAE,,,,,,,4/26/2021
2139,2010841,NLA17_CT-10005,31-Aug-17,41.84052,-72.10979,2,106,SPHAERIIDAE,1,1,MOLLUSCA,BIVALVIA,VENEROIDA,SPHAERIIDAE,,,,,,,4/26/2021
2200,2010857,NLA17_CT-10019,6-Sep-17,41.13953,-73.62351,1,106,SPHAERIIDAE,3,1,MOLLUSCA,BIVALVIA,VENEROIDA,SPHAERIIDAE,,,,,,,4/26/2021
2256,2010916,NLA17_CT-10001,14-Sep-17,41.92421,-72.21896,2,106,SPHAERIIDAE,4,1,MOLLUSCA,BIVALVIA,VENEROIDA,SPHAERIIDAE,,,,,,,4/26/2021
2234,2010857,NLA17_CT-10019,6-Sep-17,41.13953,-73.62351,1,315,SPHAERIUM,,,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,SPHAERIINAE,,SPHAERIUM,"CF,CG",BU,8,4/26/2021
432,2007478,NLA06608-0006,8/30/2007,41.68314624,-73.1465177,2,267,STEMPELLINA,1,1,ARTHROPODA,INSECTA,DIPTERA,TANYTARSINI,CHIRONOMIDAE,CHIRONOMINAE,STEMPELLINA,CG,CB,0,8/9/2016
521,2007517,NLA06608-0037,9/5/2007,41.69699293,-73.36398551,2,267,STEMPELLINA,1,1,ARTHROPODA,INSECTA,DIPTERA,TANYTARSINI,CHIRONOMIDAE,CHIRONOMINAE,STEMPELLINA,CG,CB,0,8/9/2016
676,2007696,NLA06608-0242,8/2/2007,41.56832304,-71.91051169,1,267,STEMPELLINA,1,1,ARTHROPODA,INSECTA,DIPTERA,TANYTARSINI,CHIRONOMIDAE,CHIRONOMINAE,STEMPELLINA,CG,CB,0,8/9/2016
28,2007739,NLA06608-0326,8/16/2007,41.35719487,-72.04012641,1,405,STEMPELLINELLA,2,1,ARTHROPODA,INSECTA,DIPTERA,TANYTARSINI,CHIRONOMIDAE,CHIRONOMINAE,STEMPELLINELLA,CG,"CB,CN",2,8/9/2016
549,2007517,NLA06608-0037,9/5/2007,41.69699293,-73.36398551,2,405,STEMPELLINELLA,1,1,ARTHROPODA,INSECTA,DIPTERA,TANYTARSINI,CHIRONOMIDAE,CHIRONOMINAE,STEMPELLINELLA,CG,"CB,CN",2,8/9/2016
618,2007614,NLA06608-0134,7/24/2007,41.88000298,-73.04056323,1,405,STEMPELLINELLA,1,1,ARTHROPODA,INSECTA,DIPTERA,TANYTARSINI,CHIRONOMIDAE,CHIRONOMINAE,STEMPELLINELLA,CG,"CB,CN",2,8/9/2016
642,2007696,NLA06608-0242,8/2/2007,41.56832304,-71.91051169,1,405,STEMPELLINELLA,1,1,ARTHROPODA,INSECTA,DIPTERA,TANYTARSINI,CHIRONOMIDAE,CHIRONOMINAE,STEMPELLINELLA,CG,"CB,CN",2,8/9/2016
956,6813,NLA12_CT-115,6/26/2012,41.71185606,-72.32903222,1,405,STEMPELLINELLA,15,1,ARTHROPODA,INSECTA,DIPTERA,TANYTARSINI,CHIRONOMIDAE,CHIRONOMINAE,STEMPELLINELLA,CG,"CB,CN",2,8/23/2016
1356,7953,NLA12_CT-108,8/15/2012,41.65348504,-73.20748141,1,405,STEMPELLINELLA,1,1,ARTHROPODA,INSECTA,DIPTERA,TANYTARSINI,CHIRONOMIDAE,CHIRONOMINAE,STEMPELLINELLA,CG,"CB,CN",2,8/23/2016
1463,8412,NLA12_CT-115,9/6/2012,41.71185606,-72.32903222,2,405,STEMPELLINELLA,2,1,ARTHROPODA,INSECTA,DIPTERA,TANYTARSINI,CHIRONOMIDAE,CHIRONOMINAE,STEMPELLINELLA,CG,"CB,CN",2,8/23/2016
1837,2010412,NLA17_CT-10021,6-Jul-17,41.8576,-72.29784,1,405,STEMPELLINELLA,6,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,STEMPELLINELLA,CG,"CB,CN",2,4/26/2021
1908,2010457,NLA17_CT-10023,12-Jul-17,41.5081,-71.87569,1,405,STEMPELLINELLA,1,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,STEMPELLINELLA,CG,"CB,CN",2,4/26/2021
1983,2010582,NLA17_CT-10006,25-Jul-17,41.95109,-73.46631,1,405,STEMPELLINELLA,,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,STEMPELLINELLA,CG,"CB,CN",2,4/26/2021
30,2007739,NLA06608-0326,8/16/2007,41.35719487,-72.04012641,1,436,STENACRON,2,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,HEPTAGENIIDAE,,STENACRON,CG,CN,4.4,8/9/2016
102,2007836,NLA06608-0498,7/31/2007,41.95095517,-71.95133091,1,436,STENACRON,1,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,HEPTAGENIIDAE,,STENACRON,CG,CN,4.4,8/9/2016
970,6813,NLA12_CT-115,6/26/2012,41.71185606,-72.32903222,1,436,STENACRON,3,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,HEPTAGENIIDAE,,STENACRON,CG,CN,4.4,8/23/2016
1219,7582,NLA12_CT-126,8/1/2012,41.84051817,-72.10979305,1,436,STENACRON,,,ARTHROPODA,INSECTA,EPHEMEROPTERA,,HEPTAGENIIDAE,,STENACRON,CG,CN,4.4,8/23/2016
1300,7800,NLA12_CT-103,8/9/2012,41.67757315,-73.14469782,1,436,STENACRON,13,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,HEPTAGENIIDAE,,STENACRON,CG,CN,4.4,8/23/2016
1460,8412,NLA12_CT-115,9/6/2012,41.71185606,-72.32903222,2,436,STENACRON,2,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,HEPTAGENIIDAE,,STENACRON,CG,CN,4.4,8/23/2016
53,2007739,NLA06608-0326,8/16/2007,41.35719487,-72.04012641,1,207,STENELMIS,2,1,ARTHROPODA,INSECTA,COLEOPTERA,,ELMIDAE,,STENELMIS,SC,CN,4.8,8/9/2016
1056,7091,NLA12_CT-104,7/11/2012,41.95084399,-71.9511164,1,207,STENELMIS,1,1,ARTHROPODA,INSECTA,COLEOPTERA,,ELMIDAE,,STENELMIS,SC,CN,4.8,8/23/2016
1449,8412,NLA12_CT-115,9/6/2012,41.71185606,-72.32903222,2,207,STENELMIS,,,ARTHROPODA,INSECTA,COLEOPTERA,,ELMIDAE,,STENELMIS,SC,CN,4.8,8/23/2016
1666,2010341,NLA17_CT-10001,22-Jun-17,41.92421,-72.21896,1,207,STENELMIS,,,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,,,STENELMIS,SC,CN,4.8,4/26/2021
24,2007739,NLA06608-0326,8/16/2007,41.35719487,-72.04012641,1,54,STENOCHIRONOMUS,1,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,STENOCHIRONOMUS,"CG,SH",BU,4.6,8/9/2016
64,2007836,NLA06608-0498,7/31/2007,41.95095517,-71.95133091,1,54,STENOCHIRONOMUS,7,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,STENOCHIRONOMUS,"CG,SH",BU,4.6,8/9/2016
403,2007478,NLA06608-0006,8/30/2007,41.68314624,-73.1465177,2,54,STENOCHIRONOMUS,4,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,STENOCHIRONOMUS,"CG,SH",BU,4.6,8/9/2016
561,2007588,NLA06608-0101,8/21/2007,42.02167966,-73.48227989,1,54,STENOCHIRONOMUS,28,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,STENOCHIRONOMUS,"CG,SH",BU,4.6,8/9/2016
592,2007614,NLA06608-0134,7/24/2007,41.88000298,-73.04056323,1,54,STENOCHIRONOMUS,2,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,STENOCHIRONOMUS,"CG,SH",BU,4.6,8/9/2016
846,2008303,NLA06608-1414,8/28/2007,41.92400456,-72.21921899,1,54,STENOCHIRONOMUS,2,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,STENOCHIRONOMUS,"CG,SH",BU,4.6,8/9/2016
906,6689,NLA12_CT-101,6/20/2012,41.92395129,-72.21958455,1,54,STENOCHIRONOMUS,,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,STENOCHIRONOMUS,"CG,SH",BU,4.6,8/23/2016
1132,7224,NLA12_CT-118,7/17/2012,41.77454096,-71.88798099,1,54,STENOCHIRONOMUS,5,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,STENOCHIRONOMUS,"CG,SH",BU,4.6,8/23/2016
1211,7582,NLA12_CT-126,8/1/2012,41.84051817,-72.10979305,1,54,STENOCHIRONOMUS,1,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,STENOCHIRONOMUS,"CG,SH",BU,4.6,8/23/2016
1274,7800,NLA12_CT-103,8/9/2012,41.67757315,-73.14469782,1,54,STENOCHIRONOMUS,2,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,STENOCHIRONOMUS,"CG,SH",BU,4.6,8/23/2016
1476,8412,NLA12_CT-115,9/6/2012,41.71185606,-72.32903222,2,54,STENOCHIRONOMUS,2,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,STENOCHIRONOMUS,"CG,SH",BU,4.6,8/23/2016
1549,8647,NLA12_NY-0103,9/19/2012,42.02259255,-73.48550577,1,54,STENOCHIRONOMUS,7,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,STENOCHIRONOMUS,"CG,SH",BU,4.6,8/23/2016
1763,2010342,NLA17_CT-HP001,21-Jun-17,41.409888,-72.528337,1,54,STENOCHIRONOMUS,3,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,STENOCHIRONOMUS,"CG,SH",BU,4.6,4/26/2021
1831,2010412,NLA17_CT-10021,6-Jul-17,41.8576,-72.29784,1,54,STENOCHIRONOMUS,3,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,STENOCHIRONOMUS,"CG,SH",BU,4.6,4/26/2021
1905,2010457,NLA17_CT-10023,12-Jul-17,41.5081,-71.87569,1,54,STENOCHIRONOMUS,2,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,STENOCHIRONOMUS,"CG,SH",BU,4.6,4/26/2021
2095,2010774,NLA17_CT-10002,17-Aug-17,42.02182,-73.48257,1,54,STENOCHIRONOMUS,,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,STENOCHIRONOMUS,"CG,SH",BU,4.6,4/26/2021
2168,2010841,NLA17_CT-10005,31-Aug-17,41.84052,-72.10979,2,54,STENOCHIRONOMUS,,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,STENOCHIRONOMUS,"CG,SH",BU,4.6,4/26/2021
2209,2010857,NLA17_CT-10019,6-Sep-17,41.13953,-73.62351,1,54,STENOCHIRONOMUS,,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,STENOCHIRONOMUS,"CG,SH",BU,4.6,4/26/2021
326,2007477,NLA06608-0006,7/17/2007,41.68314624,-73.1465177,1,208,STENONEMA,3,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,HEPTAGENIIDAE,,STENONEMA,SC,CN,3.4,8/9/2016
422,2007478,NLA06608-0006,8/30/2007,41.68314624,-73.1465177,2,208,STENONEMA,8,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,HEPTAGENIIDAE,,STENONEMA,SC,CN,3.4,8/9/2016
598,2007614,NLA06608-0134,7/24/2007,41.88000298,-73.04056323,1,208,STENONEMA,,,ARTHROPODA,INSECTA,EPHEMEROPTERA,,HEPTAGENIIDAE,,STENONEMA,SC,CN,3.4,8/9/2016
802,2008163,NLA06608-1125,8/7/2007,41.93751914,-73.45450471,1,208,STENONEMA,3,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,HEPTAGENIIDAE,,STENONEMA,SC,CN,3.4,8/9/2016
944,6813,NLA12_CT-115,6/26/2012,41.71185606,-72.32903222,1,208,STENONEMA,1,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,HEPTAGENIIDAE,,STENONEMA,SC,CN,3.4,8/23/2016
1031,6854,NLA12_CT-102,6/28/2012,41.8811168,-73.03985488,1,208,STENONEMA,1,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,HEPTAGENIIDAE,,STENONEMA,SC,CN,3.4,8/23/2016
1297,7800,NLA12_CT-103,8/9/2012,41.67757315,-73.14469782,1,208,STENONEMA,44,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,HEPTAGENIIDAE,,STENONEMA,SC,CN,3.4,8/23/2016
1429,8412,NLA12_CT-115,9/6/2012,41.71185606,-72.32903222,2,208,STENONEMA,2,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,HEPTAGENIIDAE,,STENONEMA,SC,CN,3.4,8/23/2016
2000,2010727,NLA17_CT-10004,14-Aug-17,41.67757,-73.1447,1,208,STENONEMA,2,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,,,STENONEMA,SC,CN,3.4,4/26/2021
764,2008112,NLA06608-1010,8/9/2007,41.44985958,-73.28915784,1,324,STICTOCHIRONOMUS,,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,STICTOCHIRONOMUS,CG,BU,5,8/9/2016
943,6813,NLA12_CT-115,6/26/2012,41.71185606,-72.32903222,1,324,STICTOCHIRONOMUS,1,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,STICTOCHIRONOMUS,CG,BU,5,8/23/2016
25,2007739,NLA06608-0326,8/16/2007,41.35719487,-72.04012641,1,107,STYLARIA,3,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,STYLARIA,CG,SW,7,8/9/2016
110,2007836,NLA06608-0498,7/31/2007,41.95095517,-71.95133091,1,107,STYLARIA,2,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,STYLARIA,CG,SW,7,8/9/2016
480,2007516,NLA06608-0037,7/13/2007,41.69699293,-73.36398551,1,107,STYLARIA,13,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,STYLARIA,CG,SW,7,8/9/2016
514,2007517,NLA06608-0037,9/5/2007,41.69699293,-73.36398551,2,107,STYLARIA,13,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,STYLARIA,CG,SW,7,8/9/2016
626,2007614,NLA06608-0134,7/24/2007,41.88000298,-73.04056323,1,107,STYLARIA,2,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,STYLARIA,CG,SW,7,8/9/2016
639,2007696,NLA06608-0242,8/2/2007,41.56832304,-71.91051169,1,107,STYLARIA,2,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,STYLARIA,CG,SW,7,8/9/2016
913,6689,NLA12_CT-101,6/20/2012,41.92395129,-72.21958455,1,107,STYLARIA,1,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,STYLARIA,CG,SW,7,8/23/2016
1046,6854,NLA12_CT-102,6/28/2012,41.8811168,-73.03985488,1,107,STYLARIA,6,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,STYLARIA,CG,SW,7,8/23/2016
1078,7091,NLA12_CT-104,7/11/2012,41.95084399,-71.9511164,1,107,STYLARIA,,,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,STYLARIA,CG,SW,7,8/23/2016
1134,7224,NLA12_CT-118,7/17/2012,41.77454096,-71.88798099,1,107,STYLARIA,,,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,STYLARIA,CG,SW,7,8/23/2016
1150,7450,NLA12_CT-107,7/25/2012,41.3389906,-72.48613163,1,107,STYLARIA,2,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,STYLARIA,CG,SW,7,8/23/2016
1230,7582,NLA12_CT-126,8/1/2012,41.84051817,-72.10979305,1,107,STYLARIA,,,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,STYLARIA,CG,SW,7,8/23/2016
1281,7800,NLA12_CT-103,8/9/2012,41.67757315,-73.14469782,1,107,STYLARIA,5,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,STYLARIA,CG,SW,7,8/23/2016
1329,7953,NLA12_CT-108,8/15/2012,41.65348504,-73.20748141,1,107,STYLARIA,4,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,STYLARIA,CG,SW,7,8/23/2016
1425,8412,NLA12_CT-115,9/6/2012,41.71185606,-72.32903222,2,107,STYLARIA,11,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,STYLARIA,CG,SW,7,8/23/2016
1543,8647,NLA12_NY-0103,9/19/2012,42.02259255,-73.48550577,1,107,STYLARIA,5,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,STYLARIA,CG,SW,7,8/23/2016
1603,2010234,NLA17_CT-10005,13-Jun-17,41.84052,-72.10979,1,107,STYLARIA,12,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,STYLARIA,CG,SW,7,4/26/2021
1679,2010341,NLA17_CT-10001,22-Jun-17,41.92421,-72.21896,1,107,STYLARIA,1,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,STYLARIA,CG,SW,7,4/26/2021
1739,2010342,NLA17_CT-HP001,21-Jun-17,41.409888,-72.528337,1,107,STYLARIA,,,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,STYLARIA,CG,SW,7,4/26/2021
1795,2010349,NLA17_CT-10003,26-Jun-17,41.88112,-73.03985,1,107,STYLARIA,20,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,STYLARIA,CG,SW,7,4/26/2021
1858,2010412,NLA17_CT-10021,6-Jul-17,41.8576,-72.29784,1,107,STYLARIA,3,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,STYLARIA,CG,SW,7,4/26/2021
1928,2010457,NLA17_CT-10023,12-Jul-17,41.5081,-71.87569,1,107,STYLARIA,13,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,STYLARIA,CG,SW,7,4/26/2021
1962,2010582,NLA17_CT-10006,25-Jul-17,41.95109,-73.46631,1,107,STYLARIA,1,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,STYLARIA,CG,SW,7,4/26/2021
2032,2010727,NLA17_CT-10004,14-Aug-17,41.67757,-73.1447,1,107,STYLARIA,7,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,STYLARIA,CG,SW,7,4/26/2021
2062,2010774,NLA17_CT-10002,17-Aug-17,42.02182,-73.48257,1,107,STYLARIA,3,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,STYLARIA,CG,SW,7,4/26/2021
2114,2010787,NLA17_CT-10010,22-Aug-17,41.4121,-73.19875,1,107,STYLARIA,4,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,STYLARIA,CG,SW,7,4/26/2021
2182,2010841,NLA17_CT-10005,31-Aug-17,41.84052,-72.10979,2,107,STYLARIA,7,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,STYLARIA,CG,SW,7,4/26/2021
